Point,X (m),Y (m),Z (m)
54,2171.9151523000187,-1286.1622369743645,246.26954894994464
55,2828.9674308178005,-1824.4531794354102,187.93255402542712
56,2547.563683997416,-2296.3366885105384,187.81982974766908
57,1343.1801922100185,-1844.6415027961382,94.7547655946633
58,1443.346797157163,-1071.8372227836226,248.99301144702537
59,1899.4937757608716,-2360.600521526522,258.95567100654205
60,2590.155002214996,-2387.4339591163666,16.72963548229529
61,2292.316727152693,-1441.682823054078,35.32385231382749
62,1977.0503496019992,-1641.920232891133,11.14454312536957
63,1953.770148246107,-1379.1817465117738,208.94008410317892
64,2172.4847503065566,-2394.2236472756263,28.47606623885416
65,1864.2637901086057,-2137.237007276996,101.28127491053377
66,2643.9100930158397,-2386.10623658592,173.78426380236627
67,1069.5157107271368,-1657.632796255987,47.61811861955277
68,1851.259750823273,-1936.6774197438235,29.969748982915995
69,2739.752606856809,-2251.8387944499136,256.58105698066055
70,1328.02378222588,-2902.8930003043506,246.78220259723997
71,2525.0546923408374,-1736.8380521550498,3.146567814150938
72,1496.6411529326638,-2736.571002713565,-1.8733190791389056
73,1562.4859180204062,-2821.6747947907365,120.55725445045286
74,1502.98831469916,-2853.1836412007856,143.9015598480107
75,1536.6233306104455,-2296.3542399279904,227.4725359247362
76,2385.4582247240696,-1762.1664408402696,57.853744686993906
77,2929.212155397009,-1489.1638684562727,20.519679514924483
78,2120.166480980649,-1425.5690392449192,12.138950092481636
79,1304.0457248213595,-2414.8014724064597,250.21264300805717
80,1914.8748753870748,-2253.9157422781273,222.50509749296717
81,2032.109527553731,-2573.4325266939063,216.21196346044349
82,1488.1226660049754,-1332.7064154404295,40.67854128719366
83,2767.314165743798,-1697.172532966588,79.2124913472116
84,1354.4723413757904,-2389.9815682297067,133.84496182284133
85,2406.3300702975093,-1062.8604165107522,-3.63162811275345
86,2323.499627067221,-1739.3676148268278,126.66992886703557
87,2318.6651993340347,-2057.7806345845825,137.68592437619407
88,1685.7128941667836,-2967.983831879186,224.9530740056642
89,2039.2317242480833,-1964.0663252192248,4.815654141570814
90,1941.067831029682,-2004.163233142986,97.30894135727998
91,1929.196104489357,-2527.319158410419,149.6708365160673
92,1801.4773120641503,-1870.222474984937,88.90455518919303
93,1392.0020500258051,-1488.7487451291634,147.53459254901796
94,2190.9415593467875,-2006.5024631269262,96.70136389493997
95,2366.97181226474,-2275.7080755171396,258.10810502774143
96,2354.150075673556,-2729.4729007796213,193.27034985198867
97,2263.6372605736688,-2831.554056473844,245.82671514761284
98,2442.809405368811,-1991.400895666884,118.11855548863096
99,1191.597396191681,-1080.6699026748413,233.06707279306391
100,2324.8567918005947,-1816.7520374186586,-6.08638062207017
101,1243.3695590737739,-1254.2088578385963,71.58300729934672
102,1577.7209283268594,-2226.8645729935133,84.40629390871527
103,2429.8108729236137,-2435.6710383624613,75.97155098366771
104,1527.1379256039254,-2850.4760938744384,224.162875834352
105,1554.233172919568,-1993.0584871696387,213.13202129181917
106,1631.1362991770147,-1671.7351718347898,230.22907196875144
107,2091.936901868396,-1908.9643650217527,53.31441786331848
108,2296.8835142561234,-2005.0613562998983,46.95504379275425
109,2451.844658839068,-2472.2783467263257,48.29005668553166
110,1200.48463031224,-1679.9210006088042,127.82978452716912
111,2983.7725593993655,-2393.535298655289,111.23483479693866
112,2462.8490666665957,-1205.9385278599375,230.01419126286106
113,2921.8784056419568,-2394.6672558089745,45.26944426478556
114,1487.3572727155206,-1985.7167297327542,239.88604429509454
115,1651.7988431432402,-1271.7663748068555,127.73071371907523
116,1159.004348043944,-1147.9444586509685,123.534071699632
117,1643.5658896191171,-2113.0976378412624,86.93704686967138
118,2336.522945839227,-1663.4650512934618,87.1530894187143
119,1291.0812988313203,-2885.983106403105,248.42663765235483
120,1198.4293084915869,-1110.045968109664,13.331718878776734
121,1713.604305362073,-2516.8432646726396,82.27531703231661
122,2181.1407980431077,-2485.5272692171798,113.16194185615902
123,2481.3892469570424,-2104.6586129198727,127.73697210199842
124,2172.597501549698,-1292.7738220579931,2.5761083793510515
125,2907.617127617097,-1769.935735212103,19.53692716752429
126,2877.9107733066858,-2206.602005235841,54.92274499573328
127,2368.3649303623392,-2928.4930269758042,196.14420571810902
128,1538.2715469992356,-2433.702609047872,39.13376724292238
129,1061.988953933833,-2798.5791743043947,256.1593393345191
130,1522.8276657401525,-1887.8860629003361,67.15857417054761
131,2620.04017421033,-1838.9352271724106,7.18143411024483
132,1834.489578725581,-1459.5163559035168,177.7563024566861
133,1075.5677147611852,-2583.586869801415,29.277696340363725
134,2567.5678515724985,-2116.594403027899,211.25590353358538
135,1947.581270417742,-2249.04628322887,10.745256244018744
136,1431.6542038415564,-1108.2952280492523,193.9924747841468
137,1138.6333238716045,-1859.703782145067,7.737305260488299
138,1117.8458503319966,-2949.078311299565,-5.317421401585108
139,2899.6583663997653,-1127.5574770022579,250.28931502708406
140,2162.5465965790695,-1228.6617748623144,190.18673969235005
141,1296.3216027140331,-2252.164604955692,193.75414625135463
142,1092.2187887631158,-2935.0989204541115,172.10191971653592
143,2238.4102394878255,-2983.26645082895,190.22148573875668
144,2637.26432429337,-2157.7126699306546,161.06107859580408
145,2888.4566549288543,-1615.190353745062,239.8606337043513
146,2656.7456066031273,-1110.0186393258361,103.23127594804009
147,1853.6252918208124,-1633.0079737347178,172.7785840902522
148,2190.2847502004934,-2319.68602537858,155.50815457667494
149,2737.3287164017784,-1825.514429864237,48.527774685362246
150,1037.4203815512315,-1264.1101501915903,74.02493932213021
151,2234.7298492818845,-1292.6581406354628,205.07175364871577
152,2159.4503062244075,-2529.1103539180644,212.52069004626048
153,1816.0618423778055,-1185.6535158912468,41.21538242984548
154,1317.7058140806002,-1292.7171929421083,182.12472495446826
155,2697.0039795491175,-1108.979897967183,141.98397285774377
156,1558.7809401214972,-2275.1476502527753,142.3101667682982
157,2780.7330230306115,-1388.9141582183684,244.13424058176543
158,1827.6347375980754,-2268.9169349741387,130.09245401107862
159,1047.2151523629896,-1345.3801169264746,231.57695907314377
160,2505.086592688712,-1445.0793959249772,206.2663544887186
161,1698.0530280719927,-1482.636705197925,68.9648958988461
162,2979.4114983141617,-2874.843153249646,102.15676426708481
163,2856.567857929255,-1069.4423650612587,125.24654498189281
164,2726.9937359813057,-1943.7256326821132,80.78556807850502
165,2694.285335400303,-2961.3422362448596,77.73196581074389
166,2529.488839629402,-1149.2991880347286,79.65085580393986
167,1282.3409311835935,-1618.6643440705022,149.45480855037076
168,2003.5089370560381,-2245.867306426012,146.76346087087356
169,2272.021143235894,-1001.9138101306316,38.925798733943324
170,2689.2112027796575,-1284.050648928605,118.4044734926645
171,1936.2147702308341,-1856.7604931386768,255.72253087027985
172,1514.6155501379415,-1001.2087306834562,103.00581845791987
173,1515.0127185721562,-1456.9266835100366,50.08747218279022
174,1606.1038930068266,-2868.011946735424,226.8750194180567
175,1167.4328582681328,-2315.2574128872548,152.14206388178857
176,1257.623000084786,-1304.4236744932025,192.2844474977478
177,1760.5774498926896,-1376.335646783745,135.32973023038403
178,2565.7339317408187,-2969.623605906821,164.70038854846882
179,1869.043195561625,-1210.96483643032,203.88114348442832
180,2835.734520745373,-2154.799308165129,82.88707548771372
181,2392.207737343677,-2546.28868631243,6.476926035270331
182,1543.1295339296985,-2850.669242189003,66.84661053511599
183,2545.1769262597736,-2273.393526708565,105.62250743430563
184,2022.2081257882671,-1330.8147474686577,123.96515946353583
185,1878.5420496814445,-2350.636750517649,202.74249230015602
186,2395.1635830777623,-1535.3775293963574,189.99254927996074
187,1587.6924712580867,-2442.4026449611865,25.54340928644522
188,2796.9408927398963,-1679.3496732964873,145.33113258207587
189,1068.7413815866478,-1765.5135127663737,147.40142952978135
190,1628.1821474742414,-1418.7579155602914,45.759193002520966
191,1636.4810278785867,-2279.6692817107373,121.9960247005614
192,2605.046447099392,-2205.5946094104725,30.585176908485394
193,1431.5377560484237,-2623.8656192495387,245.30207409904324
194,2895.3678899471797,-1376.050575762169,170.70765091041568
195,2750.121966066401,-2001.129472881771,104.03418872157258
196,1171.7000196422457,-1123.7899506564588,224.08013931856635
197,1998.2116924707766,-1549.8596959401389,138.37281043479183
198,2252.5258152278548,-2514.254917180843,244.6521783393838
199,1063.984262198634,-1095.0762898106732,26.759227845085945
200,1237.9328874180737,-2585.035526225464,254.8176400328208
201,1551.5313562707115,-1135.8803616241828,145.5511644944003
202,2891.1199903870047,-1560.9885017403828,79.47231210122933
203,2071.937566334088,-2435.676685529608,206.79281058068972
204,1230.523739564816,-2347.6253229185377,49.98111758845755
205,1569.7061439619474,-2782.3936882143544,55.41272225993406
206,1410.8879910269795,-2514.414629434362,217.90195562789884
207,1962.411955271468,-2830.929494001673,143.19357719886366
208,2337.8586718211272,-2014.8186505525907,2.77942457487525
209,1102.3653936452547,-1315.9957565430364,33.63960009944116
210,2070.2499882789066,-2393.409862904917,5.79978132669774
211,2460.8212885172425,-1789.6301684427162,152.23160882696445
212,2942.451507966151,-2453.2559672172465,117.16001697372923
213,1389.396165712062,-2041.9247451774008,126.1859164005362
214,1195.4118091472562,-1149.1359307089897,50.41865732647834
215,2229.0922516727387,-1858.3979862404321,205.3120206669298
216,1755.7102213275343,-2177.7444375594596,168.01098322117565
217,1152.8212745808255,-1687.2946021732917,52.3018265533256
218,2405.860143493316,-1199.790962551492,182.56978131284768
219,2750.891673287078,-1097.0408244975647,111.60318495415883
220,2430.2416884756894,-1406.8354453398995,142.59352158181312
221,1868.8526881589198,-2092.102604961922,253.28408703425617
222,2540.0843448180894,-1665.3671400658102,119.5484986572701
223,2303.2529429239767,-1844.0038821245425,217.83374043830406
224,1182.7097556669196,-2284.614419347181,191.23409276485677
225,1820.119455474735,-2900.38626936377,112.05260686148262
226,2913.6980223786213,-1637.8857066093442,226.0351292456039
227,2515.764846131205,-1623.901547449464,171.70935093339318
228,2019.0258701373011,-2554.727699811221,9.860889567839926
229,1447.3035481593809,-2702.678259773224,1.3160717398605755
230,1512.9806963089559,-1021.5858913592217,149.51260343834358
231,2185.642534268592,-1316.6947239574479,41.224887174550254
232,2485.1618911916203,-1301.2083059359102,94.33297081081174
233,1655.855109604867,-1527.23924368519,26.83173916347281
234,2689.184448746216,-1560.649726765075,155.30090612694772
235,2347.2873502963835,-1515.4850992451413,58.65643467782151
236,1880.5395059213113,-2249.8323074253235,142.04571646818295
237,1858.7248219011453,-2034.0365347075854,105.4490336710749
238,2591.6886292884083,-2316.415672181702,117.14024813905826
239,1815.3100455517595,-2966.3994659616974,248.85509701611943
240,1392.5004892638465,-1141.3116963027137,-7.219515852882891
241,1542.8324624610123,-2469.963093236771,86.58850370520021
242,2454.5474066249417,-2754.611081240549,30.35949243603899
243,1128.5881676694457,-1546.096752864029,180.28605707207694
244,1842.3500652130542,-1233.0876674182598,91.40609015072555
245,1833.1347307802475,-1323.045968251038,185.29887517887514
246,2260.492721345098,-1072.344261423155,139.8767293279469
247,2100.6942865348688,-1711.3869185635524,209.31339053122574
248,1855.7833133614508,-1221.854546033203,182.99150460986937
249,1528.3030880270708,-2501.419368606652,244.48864326077717
250,2652.3180980327375,-1446.2422170038394,205.54131573393562
251,1238.3126314002463,-1565.147754860719,119.34710885705522
252,2035.4370587963938,-2035.2648918261232,235.95813683839148
253,1133.4518868294047,-2972.8346348150462,232.26739308689193
254,2435.053000143718,-1146.2561750811628,154.59115915541
255,1233.87316634411,-1287.9906054964924,20.987377753009703
256,2121.4505842936105,-2683.1521871414866,110.35955952849406
257,2805.9761455730477,-2411.9089107847053,112.32192083838885
258,2920.7661414219706,-2494.0772568806397,-4.1151244112225065
259,1559.5268452680361,-1550.606232036,17.42530789784766
260,2439.249965864972,-1463.893111844832,257.0072100935863
261,1960.896592289639,-2528.8692280552705,98.63154295573716
262,1868.6796943900804,-2218.029362225116,-11.772360300669922
263,2345.9464819807667,-1846.95977451728,186.76051141394225
264,2397.483064904149,-2128.79111854154,17.186425651215522
265,1127.4517467982012,-2323.5122615496166,34.1027008724298
266,1305.0768660841586,-1210.3238538600708,227.4971272107627
267,1107.1595348353376,-2305.6653428372224,123.91649136964088
268,2621.5099941082153,-2008.153544787639,23.57886934915078
269,2891.1915836579715,-2427.8139473715682,130.14684742633634
270,2781.336856401552,-2059.9393956154554,207.51249213653205
271,1804.295009705409,-1668.0399296132434,27.352164459011753
272,1102.1900810009654,-2276.632639933905,24.91875002348621
273,2748.6358746837886,-1275.501477992818,217.69924331742604
274,1954.6357476006842,-2069.881763413747,18.596635427977276
275,2510.0840801242975,-2788.3587196255808,52.374624602772684
276,1260.199712235598,-2460.0253910240194,65.58374609976502
277,1567.5915571394544,-2847.5455639456777,126.95107297083914
278,1810.4593286950706,-2624.876192579135,110.51560876094979
279,2929.967453264111,-1478.820811118179,41.92807404290792
280,2378.6892610562563,-2294.3186067441384,44.11185699661229
281,1429.364885235476,-2936.3697966012955,138.07620310263576
282,1033.485380766025,-1612.0911784544007,217.60834556155032
283,1436.2322796760152,-1118.8445430105594,224.45376964723263
284,1255.8692234693658,-1057.0008049433404,0.3285762861118471
285,1908.439757866301,-2166.2322618914122,126.54073273371375
286,1375.641341433198,-2699.3843922856754,153.2527584337863
287,2728.7618736688446,-1587.5684365387065,176.59895519831792
288,2389.232952847622,-2062.9145321078345,91.34857492862628
289,2949.871100352877,-1661.343207970009,256.21594689773815
290,2887.624283322417,-1263.759561170585,110.68917716404735
291,2761.613946479535,-1848.5496663675647,243.84324654180983
292,1941.0319489057338,-2362.668661305391,201.1777230023483
293,1026.2763823290934,-2943.8143733926236,217.29381441678626
294,1863.9163683517231,-2612.86918475043,10.05866359718139
295,2191.713651144657,-2865.8590618396124,133.25126769168324
296,1627.355222386394,-1623.6398062345124,220.209762267118
297,1883.2335378072846,-1593.766394940251,138.6408444912922
298,1642.131836648721,-2429.0254703178953,5.662765986517545
299,2087.217882533567,-2976.082653777463,102.34662511541411
300,2326.4242112121465,-2915.8796217923054,53.64287073579301
301,1418.4712312819538,-2568.344458281146,31.477764452416082
302,1982.2085486690085,-2264.444562198918,233.4167306587538
303,2799.048095718522,-2282.1910738732195,239.0256935684677
304,2999.223061996645,-2221.402350302502,0.5857831327504144
305,1051.125284488442,-2917.2760699191344,134.96240813218802
306,1651.8292575583469,-2300.931311617964,209.12847507034795
307,2191.2744429992836,-1765.6934007048696,-1.8951844651852543
308,2916.815254603378,-2644.3277653713867,246.9377945895336
309,2642.3779455324284,-2881.7808133438753,35.785114566322854
310,1790.195355652317,-1304.2955544923718,226.75623184994797
311,2859.102567371371,-2645.364553288441,152.90065910093185
312,1090.063156894703,-1411.7965252467404,-13.63757604581391
313,1687.6554563485117,-1868.669078032283,92.58818271561378
314,1747.2773516486727,-1393.217040919777,-12.389633415481565
315,2688.042505837272,-2494.015795784776,35.92427400726433
316,2868.516787638108,-1764.7042292354015,-13.565620356956309
317,2500.127781557552,-1697.7973453600712,207.6981689995252
318,2622.2528388292085,-2586.9325274037838,207.06776602343965
319,1208.7139484329127,-1461.709411556683,110.80926467898657
320,1482.259631794733,-1279.923742001682,236.46362111734064
321,1992.6464902686582,-2271.5829903932954,-13.862196156272148
322,1758.7084155305147,-1670.7853075150817,-14.081142892215762
323,2312.209801793686,-2727.9432499092773,32.545193235062605
324,2177.026974449258,-1741.5150111361488,53.45823527087295
325,1796.3499472395256,-2967.386551689174,152.5155057523973
326,1121.751182605895,-1263.8117544430836,42.45112190508954
327,1638.6590528812262,-2314.3349348923557,101.64501295639738
328,2463.9996445245233,-1351.2418405745984,227.82914234545603
329,2963.5915702273956,-2148.816205783862,226.47943819698867
330,1715.3004764599154,-2403.3890014662056,159.0303316243374
331,2029.3797081894263,-2441.236189911012,129.75793572498284
332,1038.5732832255023,-1185.7560923475708,167.34789739722314
333,2013.4587863783204,-1352.9838777863752,114.87937179755147
334,1439.2000329266061,-1492.7559550866001,152.42450706594676
335,1280.588900903843,-1609.8366685142933,243.09830900026128
336,2110.2235965847804,-1903.29607888388,105.43179615412906
337,1856.7419515822965,-2868.798513590686,160.9249365915964
338,2999.278194909514,-1662.2837200163274,85.6265213037994
339,2969.4471094825553,-2231.661687624402,110.17759856184283
340,2185.7254829289104,-1974.8187683416747,191.35283464302537
341,2975.8239224410454,-2288.577003687883,156.512547242583
342,2773.7434305581282,-1497.3909454785125,87.97736596911255
343,2504.6503147070407,-2823.5422216687753,84.45657563480415
344,2442.0997961271714,-1569.296060781241,136.07375996498143
345,2588.4427656208427,-1386.5417031396678,151.76563342833813
346,2396.8432683257224,-2663.3767668642236,81.48246190062937
347,2822.8377262674467,-2075.100314210928,181.29866882387134
348,1941.1460844242476,-1581.3257232434128,60.91379628384229
349,2548.4491971354646,-1421.0852140690226,58.48498915558855
350,2199.0062966228397,-1396.8823969560115,111.51076346808037
351,2242.9219244208666,-2537.42818650419,235.9171435164023
352,2828.6957226954887,-2418.2880846220687,231.27653933998258
353,2489.056176949867,-2826.0949364003404,11.541547562476694
354,2210.135941219035,-2611.096097280799,66.73698412763679
355,2822.88708387945,-2009.0639904839536,183.72100527985032
356,1835.6930779018421,-1676.5484102012379,112.96499966165544
357,1197.9365551633737,-1652.3520319288818,5.276109587655398
358,1376.5975445490687,-2263.4985574184548,222.85309423284542
359,2044.4532414377595,-1115.0806252586947,238.75647854336643
360,2134.206679622091,-1250.3055512975152,101.37809265322163
361,2308.6902798996234,-2857.179160324266,161.89815131033646
362,1167.7826033297135,-1085.9353238127467,225.57911994121994
363,2743.003367836896,-1474.6333315988095,149.44232891293447
364,1209.08014706009,-1814.7259557551695,253.9558496197916
365,2561.653244232025,-2676.6359030762496,155.33595062384478
366,1471.8746678343418,-1690.2675206618349,53.58158849988594
367,1682.7653713027908,-1746.85860395786,180.62971853671522
368,1830.4033857196291,-2641.813367195759,167.00950918565925
369,2444.49764979248,-1770.9639471084183,120.90936888827432
370,2016.6511032742255,-2640.483093994873,152.82206837795167
371,2236.7822296108197,-1602.1587575847552,88.10999921637854
372,2513.7680737529545,-2720.036702785589,142.90005673248444
373,2403.9244317745306,-1530.8334603172782,232.70208153134863
374,2575.731469069159,-2865.7954271785684,50.77135922658047
375,2613.906717753679,-1067.646333215116,216.9942506457068
376,1622.9345705739881,-2389.2802048701046,99.24096935024615
377,2593.2661054200316,-1638.226156304487,194.85121030406313
378,2931.460422756607,-1844.9471363835871,32.05569796749807
379,2330.2697290487026,-2097.542863381961,96.40230025389062
380,2594.6649396304283,-2548.2773320490132,128.2456862182915
381,1861.7126971197024,-1532.951167919421,123.27860097762024
382,2442.6368153941467,-2102.1147614095903,164.59527338302505
383,1797.0900515208218,-1382.5202553130434,253.55343197454317
384,1755.456863953859,-1999.9818929580579,233.0705417231712
385,2704.1436321538667,-2337.475119497146,79.65170127820453
386,2885.6822626933426,-1125.486341040127,85.72128916779849
387,2566.7572240097675,-2736.9969804392986,35.68484302487856
388,2468.7902479074737,-1889.6684284995613,11.822156010266962
389,1916.5017677042647,-1984.5236843173213,73.40496628336885
390,1502.725455844646,-1072.3210199546322,15.231516602501987
391,1636.6341957913405,-1137.4247838993454,195.51212531378093
392,2015.525196149727,-2725.0450405291735,237.28886173459532
393,2506.3749035665587,-2879.8599889051384,254.5744356252937
394,1500.0128670789709,-1018.026410543946,239.53103851421884
395,2903.062053565194,-2126.931542461453,45.67177163321126
396,2036.8852000028862,-1368.3215526466279,173.68366526184573
397,2775.024575347993,-1160.0894504878115,92.64810596479603
398,2386.0891119961307,-2555.4662942604946,163.45126777783693
399,2247.6895385154467,-1818.045179698406,183.34819744548517
400,2211.4505439790832,-2759.965399912321,91.32628582410273
401,1973.9207184888387,-2442.9069477422017,69.49311160833516
402,1257.534441705909,-1515.0632696949676,204.40832717677827
403,1727.3373665486256,-2375.4575503013134,8.377770168261609
404,1914.8759118189478,-1205.3209987015239,212.90477769507692
405,2890.2619051207166,-1542.9595984553616,161.87433507165272
406,1749.3984536363582,-1654.744353083198,219.5297467616089
407,1639.177572841485,-1284.9029760304359,122.10489623139452
408,1721.889394718365,-1976.0779504419677,53.52701041858012
409,1662.7182561859684,-1416.1157115292137,221.4767928132391
410,1449.4860117251483,-1395.5702419067961,158.63250958302638
411,1904.204860733624,-2223.7743950907416,186.5017684346377
412,1579.567271135178,-2964.926105404301,86.13269705318058
413,2972.431174043124,-2026.9371525741194,53.613737521564175
414,1583.304937923339,-2195.8145357250364,39.82003270965396
415,2980.996733711837,-1019.4617559453236,41.20826567691432
416,1456.8573685689814,-2933.968689719233,109.82621883620538
417,2696.399940317152,-1598.1530290696417,257.4594088406641
418,2321.225597472786,-1640.0780048435602,132.14850922155074
419,1766.5890342498524,-1649.8960270287082,243.92951518510165
420,1120.1540846026692,-2635.1640534637804,36.45700218039156
421,2430.6932433874495,-1699.7723085113948,65.42685324992277
422,1577.5409625604375,-2189.172204065634,34.61898946431117
423,1414.677171405322,-2234.440749281251,32.03701611961032
424,2954.740133101188,-1199.8474615482007,251.8206529050281
425,2975.299570253912,-1766.1096564797924,114.80194510143542
426,2769.8474465082227,-1013.9079923428251,41.657597917128584
427,2932.2812594287725,-2333.9192068318494,98.01594501012147
428,2062.1462793570663,-2182.9172215624712,209.61365758753095
429,1736.2456176222613,-2971.4085390606983,-9.163198074912152
430,2456.6250849577,-1874.1656217431362,112.48532097666218
431,2381.609725179701,-1248.1472407002125,181.00965308346233
432,2873.2950141653573,-2809.270864509248,163.15414777065237
433,2306.6283079517852,-2056.259713887311,236.16455601935735
434,2450.4045789086067,-1650.4524200353321,248.79707850777442
435,1317.9083237093569,-2910.9492476143437,11.1717122952031
436,1351.5290436242724,-2007.3573867211953,76.95277599406454
437,1751.2430457135638,-2051.785929420739,132.21626704873782
438,2548.270976366319,-1373.5842963775704,104.76379115382787
439,2893.75999836245,-2956.774347441774,205.81008535550015
440,2442.154480428417,-1017.5748135256963,89.15489983381559
441,2383.4334759828553,-2787.594371495965,187.3267614318312
442,2547.701678290938,-2291.9643181319557,155.25028918563575
443,2339.4529715847257,-2177.3704444130162,184.13741374967853
444,1381.729729744954,-1149.267127893839,20.256397929904182
445,2326.150091371078,-2715.9488731215797,133.96833858885682
446,1807.6162667893009,-2113.7981220203183,97.02934963845756
447,2347.8712217255825,-2713.5606535198217,64.91949587433848
448,1971.224775895122,-2187.6949720842804,79.87177264854958
449,2670.1360633523295,-2767.8077807241234,222.09412157835052
450,1763.5397359736269,-1566.836831367429,177.46282228917892
451,1424.1220190479712,-2304.9773764801707,27.90814209116072
452,2879.6309439375436,-1492.3252198472157,6.914081194959671
453,2918.2401378199406,-1660.846418538375,129.3345197600844
454,2482.588529189269,-1353.6577631359091,166.44444042224265
455,2914.7980196846074,-2141.982093719954,98.77231302272251
456,1989.547265558378,-1407.3900552217415,55.48571987886109
457,2336.942229501141,-1558.8563133520238,189.5701825051228
458,2702.8865810594834,-2813.038167981957,24.758437903727845
459,2436.845976141044,-2555.516339414014,21.81443748134283
460,1595.4406670131498,-2857.6330482487183,68.40303127303362
461,2790.5439993176055,-1948.5282031008892,56.29611559994126
462,2972.3228070645546,-2516.314143670825,4.6005836293901154
463,2944.203351705981,-1114.2095453236773,144.4110774708109
464,1280.7852167466608,-1347.266266156989,220.60031698536855
465,1292.2792442300197,-1917.2636663459211,0.6815359788767044
466,2860.7385563146117,-1294.513965979579,171.84690259358513
467,2814.1639294478846,-2108.5864221688726,254.5914631351327
468,2638.2663940769817,-2368.4044121543234,100.8758028129301
469,1753.9137522867645,-2009.8109238467991,199.57533693952672
470,1767.476811963979,-2044.7948027196805,118.82251157750366
471,2542.0263000482855,-1687.716034584399,59.54500618892298
472,2561.1134266467275,-1786.8624041493338,164.86833548140308
473,1593.392875045539,-2361.7477649235634,142.17275750877465
474,1435.065829069139,-2717.8472947081905,47.38276351050661
475,2916.6016414616483,-1164.675194806423,14.118229357372012
476,2247.768439205109,-2424.1431252241946,100.49100826505085
477,2662.1416755387663,-1215.0829474235773,248.33187620540713
478,1055.936152182331,-2002.0733594012934,32.22218661821725
479,1086.585550868331,-2098.009331183434,41.05819105448524
480,2008.7579098040796,-1043.0750328846702,-5.65186039754469
481,2472.247502176081,-2954.913702330257,127.59174258098278
482,2656.638998798162,-1559.4767441206086,78.59506154295006
483,2706.9613820444874,-1178.137274297682,112.76727859402381
484,2751.9675231649735,-2939.194847093326,-2.6297707914714703
485,2200.4937113964806,-1223.428861929854,117.20144330445001
486,2562.048757363864,-2428.696799059355,150.82758592394245
487,2719.3178994934933,-1372.9171385819366,76.11281116577838
488,1247.3335495792476,-2493.7937851536185,122.80913794575062
489,2579.101133305896,-2526.114812116304,136.7890369708328
490,2037.6350410007904,-2184.484937043784,60.56481518625482
491,1421.1010557724208,-2711.2448705315855,98.30922657058427
